word_id	morphology	lemma_source	lemma_ipa	definition
4697		микIе'лобе	m-i-k’-e'-l-o-b-e	 1. _род. п. мн. ч. от_ *микIе* 2. _в знач. прил._ детский; *микIелобе шишакьIе* детская одежда; *микIелобе чIугIуᴴтIа-чIули* детские игрушки; *илъIа̄да микIелобе чIили* детский дом; _ратл._ *микIелоб*, _тл._ *микIилуб*, _цег._ *микIелуб*
4698		микIи'кIада/б/е	m-i-k’-i'-k’-a-d-a-b-e	 1. _прич. гл._ *микIикIу'нулъIа* 2. _в знач. прил._ кривой, гнутый (_в нескольких местах_); изогнутый; *микIикIа̄бе квари* погнутая местами проволока; *микIикIа̄бе къило* кривая изгородь; *рикIикIа̄ре щуᴴкIилилIи* *къIошта* стул с изогнутыми ножками
4699		микIи'кIа̄/б/е	m-i-k’-i'-k’-aː-b-e	 1. _прич. гл._ *микIикIу'нулъIа* 2. _в знач. прил._ кривой, гнутый (_в нескольких местах_); изогнутый; *микIикIа̄бе квари* погнутая местами проволока; *микIикIа̄бе къило* кривая изгородь; *рикIикIа̄ре щуᴴкIилилIи* *къIошта* стул с изогнутыми ножками
4700	(-нолIи)	микIикIайе	m-i-k’-i-k’-a-j-e	_многокр._ 1) искривление; гнутье 2) наклонение
4701	(-нолIи)	ми'кIикIе	m-i'-k’-i-k’-e	_многокр._ 1) искривление; кривизна; гнутье 2) наклонение; наклон
4702	(-а̄ни, -ва, -айа', -а'не̄гье, -а̄'не)	микIикIо̄'/нулъIа	m-i-k’-i-k’-oː'-n-u-t͡ɬ-a	_многокр._ искривлять, гнуть _что-л._; *тели микIикIо̄нулъIа* гнуть проволоку в нескольких местах; *щуᴴкIи рикIикIане̄гье ицĪурулъIа* _перен._ держать себя неестественно (_букв._ кривляя переступать) 2) наклонять, сгибать; *гьалади рикIикIо̄нулъIа* сгибать ветки
4703	(-ани', -ва, -а', -е̄'гье, -е'не)	микIикIу'/нулъIа	m-i-k’-i-k’-u'-n-u-t͡ɬ-a	_многокр._ кривиться, гнуться; *къIора рикIикIани* доски погнулись
4704	(-лъ̄илIи / -а̄лIи)	микIи'лIирека	m-i-k’-i'-t͡ɬː-i-r-e-k-a	_анат._ матка; _ратл._ *микIилIи чIили*
4705	(-а̄'ни, -ва, -айа', -а'йе̄гье, -а̄'не)	микIо̄'/нулъIа	m-i-k’-oː'-n-u-t͡ɬ-a	1) гнуть, искривлять _что-л._; *гьала микIо̄нулъIа* согнуть ветку; *тели микIо̄нулъIа* погнуть проволоку 2) наклонять, сгибать _что-л._; *рушолIи гьала микIайа'* наклони ветку дерева 3) _перен._ подчинять; уломать; *дилъIа йаше* *йикIо̄нулъIа иᴴдилъIа* я не смогла уломать дочь ◊ *деде квиᴴдабе гьула* *микIе̄да* мне любое дело по плечу (_букв._ я любую вещь изогну); _ратл._ *би-кIавлахъе*, _тл._ *бикIенхъе*, _цег._ *би-кIанхъе*
4706	(-ани', -ва, -а', -е̄'гье, -е'не)	микIу'/нулъIа	m-i-k’-u'-n-u-t͡ɬ-a	1) кривиться, гнуться; *рачIих̄е микIани'* железка погнулась, искривилась; *тели микIани* проволока искривилась 2) сгибаться, наклоняться (_от плодов_); *гьокIоралъероде руша микIе̄гье годи* от тяжести ветка согнулась; _цег._ *бикIаᴴхъе*, _тлян._ *бикIенохъе*, _ратл._ *бикIунлахъе*
4707	(-лъ̄илIи /-лIи)	мила'ти	m-i-l-a'-t-i	* *забота, внимание; *милати гвилъIе бе-лъ̄урулъIа* оставить без внимания; *милати гурулъIа* заботиться _о ком-чем-л._; *суᴴлIила* *милати гвикаве экIва* бесхозяйственный человек (_букв._ ни о чем не заботящийся человек)
4708	(-е̄лIи, -а)	мила'ти	m-i-l-a'-t-i	нация, народность
4709	(-с̄у/б/е, -о)	мили'ца	m-i-l-i'-t͡s-a	милиционер 2) III (*-лъ̄илIи /-лIи*) милиция
4710	(-лIи, -на)	мил̄иᴴо'	m-i-lː-ĩ-o-'	1) миллион; *мил̄иона рехурулъIа* брать миллионы (_денег_) 2) _перен._ очень много; *мил̄иоᴴда кагъа хъвараде деде* *гьудулъ̄ига* я написал ей много писем
4711		м/и'лъада/б/е	m-i'-ɬ-a-d-a-b-e	 1. _прич. гл._ *милъу'нулъIа*: 1) вареный; *милъадабе рикьи *вареное мясо; *милъадабе къоле* вареная картошка 2) крашеный (_красителем_); *милъа̄бе х̄ани* крашеная ткань; *милъадабе гъосо* крашеные волосы 3) пропитанный _чем-л._; *кĪвиᴴлIи* *шваᴴлъ̄е милъадабе чIили* пропитанная запахом дыма комната; *аᴴкьIаде* *милъадабе* пропитанный потом; _ратл._ *билъандаб*, _тл._ *билъаб*, _цег._ *билъам*
4712		м/илъа̄'/б/е	m-i-ɬ-aː'-b-e	 1. _прич. гл._ *милъу'нулъIа*: 1) вареный; *милъадабе рикьи *вареное мясо; *милъадабе къоле* вареная картошка 2) крашеный (_красителем_); *милъа̄бе х̄ани* крашеная ткань; *милъадабе гъосо* крашеные волосы 3) пропитанный _чем-л._; *кĪвиᴴлIи* *шваᴴлъ̄е милъадабе чIили* пропитанная запахом дыма комната; *аᴴкьIаде* *милъадабе* пропитанный потом; _ратл._ *билъандаб*, _тл._ *билъаб*, _цег._ *билъам*
4713	(-лъ̄илIи)	милъа'ди	m-i-ɬ-a'-d-i	солнечная сторона, солнечный склон горы; *х̄еᴴ̄дабе миша милъадиге гведа* сенокос расположен на солнечном склоне горы; _ратл._ *милъихъас̄е миша (/шери)*, _тл._ *милъаъаб миша*, _цег._ *милъеб* *миша*
4714		милъа̄хъIе'до	m-i-ɬ-aː-q͡χ-e'-d-o	 _нареч._ под вечер, перед закатом (_букв._ после солнца); *милъа̄хъIедо кьигьаᴴкIунулъIа шо-лъика – гIуми бачалъида* поверье перед закатом дня спать вредно – укорачивается жизнь 
4715		милъа̄хъIедо'с̄е	m-i-ɬ-aː-q͡χ-e-d-o'-sː-e	 предвечерний; предзакатный; *милъахъIедос̄е* *какиба* предвечерний намаз; *милъахъIедос̄е зама* предвечерняя пора; _цег._ *ми-лъихедос̄* 
4716	(-нолIи)	милъе'	m-i-ɬ-e-'	варка
4717		милъе̄бекъIи'лъIа/б/е	m-i-ɬ-eː-b-e-q͡χ’-i'-t͡ɬ-a-b-e	недоваренный; *ми-лъе̄бекъIилъIабе рикьи* недоваренное мясо
4718		милъе̄'къIилъIа/б/е	m-i-ɬ-eː'-q͡χ’-i-t͡ɬ-a-b-e	недоваренный; *ми-лъе̄бекъIилъIабе рикьи* недоваренное мясо
4719	(-лIи)	ми'лъи	m-i'-ɬ-i	лъ̄олнце; *милъилIи квани* солнечный свет; *милъи* *бух̄идалъ̄а* до восхода солнца; *милъи шеᴴ̄далъ̄а* до заката (_захода_) лъ̄олнца; *милъихъес̄е миша* солнечная сторона; *милъихъе кIусурулъIа* греться на солнце; *милъи бихье* затмение лъ̄олнца (_букв._ держание лъ̄олнца); *милъиде чIо̄рулъIа* загорать (_букв._ обжечься) на лъ̄олнце; *милъи эх̄а бишве* время летнего солнцестояния; _цег., тлян._ *милъе*
4720		милъи'лъада/б/е	m-i-ɬ-i'-ɬ-a-d-a-b-e	 засушливый; *милъилъадабе къино* засушливое лето
4721		милъи'лъIа/б/е	m-i-ɬ-i'-t͡ɬ-a-b-e	 1. _отриц. прич. гл._ *милъу'нулъIа* 2. _в знач. прил. _сырой, невареный; *милъилъIабе хъабахъо* невареная тыква; _тл._ *билъанлъаб*
4722		милъи'лIи	m-i-ɬ-i'-t͡ɬː-i	 1. _род. п. от_ *милъи* 2. _в знач. прил._ 1) солнечный; *милъилIи жо* солнечный день; *милъилIи квани* солнечный свет 2) засушливый; *ми-лъилIи реше* засушливый год; _тл._ *милъилI* 
4723		милъичалъери	m-i-ɬ-i-t͡ʃ-a-ɬ-e-r-i	(_ратл._) _см._* гIолохъалъила*
